Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
35,Đại học Quốc gia Hà Nội,35.03.10,Hóa học,,,,,29.125,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.01,Sinh học,,,,,27.500,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.02,Sinh học,,,,,21.000,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.03,Sinh học,,,,,25.500,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.04,Sinh học,,,,,22.000,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.05,Sinh học,,,,,23.000,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.06,Sinh học,,,,,26.000,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.07,Sinh học,,,,,23.000,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.08,Sinh học,,,,,24.750,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.09,Sinh học,,,,,21.250,Ba,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.04.10,Sinh học,,,,,22.500,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.01,Tin học,,,,,22.284,Nhì,10,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.02,Tin học,,,,,20.960,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.03,Tin học,,,,,20.530,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.04,Tin học,,,,,16.330,K.Khích,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.06,Tin học,,,,,22.980,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.07,Tin học,,,,,21.308,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.08,Tin học,,,,,28.599,Nhất,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.09,Tin học,,,,,17.087,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.05.10,Tin học,,,,,29.089,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.06.02,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Khoa học Xã hội và Nhân Văn
35,Đại học Quốc gia Hà Nội,35.06.05,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Khoa học Xã hội và Nhân Văn
35,Đại học Quốc gia Hà Nội,35.06.09,Ngữ văn,,,,,13.000,Ba,11,THPT Chuyên Khoa học Xã hội và Nhân Văn
35,Đại học Quốc gia Hà Nội,35.06.01,Ngữ văn,,,,,12.500,K.Khích,12,THPT Khoa học Giáo dục
35,Đại học Quốc gia Hà Nội,35.07.10,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên Khoa học Xã hội và Nhân Văn
35,Đại học Quốc gia Hà Nội,35.07.06,Lịch sử,,,,,15.000,K.Khích,12,THPT Khoa học Giáo dục
35,Đại học Quốc gia Hà Nội,35.08.06,Địa lí,,,,,15.500,Nhì,11,THPT Chuyên Khoa học Xã hội và Nhân Văn
35,Đại học Quốc gia Hà Nội,35.08.05,Địa lí,,,,,15.000,Ba,12,THPT Khoa học Giáo dục
35,Đại học Quốc gia Hà Nội,35.09.01,Tiếng Anh,3.70,3.50,5.20,1.50,13.900,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.02,Tiếng Anh,3.80,3.50,5.70,1.60,14.600,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.03,Tiếng Anh,3.30,3.50,5.70,1.40,13.900,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.05,Tiếng Anh,3.40,3.40,5.00,1.70,13.500,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.06,Tiếng Anh,3.70,3.70,4.40,1.70,13.500,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.07,Tiếng Anh,4.10,4.20,5.70,1.40,15.400,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.08,Tiếng Anh,2.80,4.20,5.20,1.50,13.700,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.09.10,Tiếng Anh,3.90,3.20,5.60,1.20,13.900,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.10.02,Tiếng Nga,3.82,1.85,7.50,1.18,14.350,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.10.03,Tiếng Nga,3.50,1.25,6.65,1.17,12.570,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.10.04,Tiếng Nga,3.84,2.00,5.70,1.28,12.820,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.10.05,Tiếng Nga,4.02,1.70,6.75,1.29,13.760,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.10.06,Tiếng Nga,3.35,1.40,6.45,1.12,12.320,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.02,Tiếng Pháp,4.35,2.00,2.90,1.675,10.925,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.04,Tiếng Pháp,5.80,2.75,2.55,1.325,12.425,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.05,Tiếng Pháp,5.60,2.75,2.60,1.50,12.450,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.06,Tiếng Pháp,4.75,2.75,2.50,1.50,11.500,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.07,Tiếng Pháp,6.20,1.50,2.30,1.60,11.600,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.08,Tiếng Pháp,6.60,2.50,2.40,1.55,13.050,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.11.10,Tiếng Pháp,4.85,2.50,2.10,1.625,11.075,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.01,Tiếng Trung,2.80,3.25,5.55,1.35,12.950,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.02,Tiếng Trung,3.05,3.60,6.80,1.70,15.150,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.03,Tiếng Trung,3.90,2.95,6.20,1.45,14.500,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.04,Tiếng Trung,4.25,3.60,7.40,1.55,16.800,Nhất,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.06,Tiếng Trung,2.95,3.30,6.15,1.30,13.700,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.07,Tiếng Trung,3.90,3.10,6.45,1.30,14.750,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.09,Tiếng Trung,3.00,4.20,5.90,1.35,14.450,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.12.10,Tiếng Trung,3.50,3.30,5.15,1.25,13.200,K.Khích,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.01,Tiếng Nhật,3.60,3.90,5.65,1.80,14.950,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.02,Tiếng Nhật,4.45,4.60,6.60,1.70,17.350,Nhất,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.03,Tiếng Nhật,2.90,3.60,4.75,1.60,12.850,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.04,Tiếng Nhật,3.90,4.50,4.85,1.60,14.850,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.05,Tiếng Nhật,4.25,3.90,5.00,1.60,14.750,Nhì,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.06,Tiếng Nhật,4.00,3.20,5.80,1.40,14.400,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.07,Tiếng Nhật,3.60,3.80,5.40,1.75,14.550,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.08,Tiếng Nhật,4.20,4.10,7.10,1.75,17.150,Nhất,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.09,Tiếng Nhật,2.55,3.90,6.10,1.40,13.950,Ba,,THPT Chuyên Ngoại Ngữ
35,Đại học Quốc gia Hà Nội,35.13.10,Tiếng Nhật,4.55,3.90,5.40,1.80,15.650,Nhì,,THPT Chuyên Ngoại Ngữ
33,Tuyên Quang,33.01.04,Toán,,,,,14.000,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.01.02,Toán,,,,,19.000,Ba,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.01.06,Toán,,,,,16.500,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.01.13,Toán,,,,,16.000,K.Khích,10,THPT Chuyên
33,Tuyên Quang,33.02.03,Vật lí,,,,,12.250,K.Khích,11,THPT Chuyên
33,Tuyên Quang,33.02.05,Vật lí,,,,,11.500,K.Khích,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.02.14,Vật lí,,,,,15.250,Ba,12,THPT Chuyên
33,Tuyên Quang,33.03.03,Hóa học,,,,,15.500,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.03.14,Hóa học,,,,,14.875,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.03.15,Hóa học,,,,,15.250,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.04.01,Sinh học,,,,,19.000,K.Khích,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.04.02,Sinh học,,,,,23.250,Nhì,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.04.11,Sinh học,,,,,24.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.04.15,Sinh học,,,,,25.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.04.16,Sinh học,,,,,20.750,Ba,12,THPT Chuyên
33,Tuyên Quang,33.04.18,Sinh học,,,,,19.500,K.Khích,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.05.04,Tin học,,,,,15.542,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.05.07,Tin học,,,,,17.858,Ba,11,THPT Chuyên
33,Tuyên Quang,33.05.09,Tin học,,,,,31.840,Nhất,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.05.10,Tin học,,,,,12.620,K.Khích,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.05.16,Tin học,,,,,13.890,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.05.19,Tin học,,,,,15.250,K.Khích,10,THPT Chuyên
33,Tuyên Quang,33.06.01,Ngữ văn,,,,,13.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.06.05,Ngữ văn,,,,,12.750,Ba,12,THPT Chuyên
33,Tuyên Quang,33.06.07,Ngữ văn,,,,,12.250,K.Khích,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.06.09,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.06.10,Ngữ văn,,,,,12.500,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.06.14,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.06.15,Ngữ văn,,,,,12.250,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.06.17,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Hà Giang
33,Tuyên Quang,33.06.18,Ngữ văn,,,,,12.250,K.Khích,11,THPT Chuyên
33,Tuyên Quang,33.07.02,Lịch sử,,,,,14.500,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.07.03,Lịch sử,,,,,16.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.07.04,Lịch sử,,,,,15.250,Ba,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.07.05,Lịch sử,,,,,14.500,K.Khích,11,THPT Chuyên
33,Tuyên Quang,33.07.07,Lịch sử,,,,,17.500,Nhất,12,THPT chuyên Hà Giang
33,Tuyên Quang,33.07.08,Lịch sử,,,,,16.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.07.09,Lịch sử,,,,,14.250,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.07.10,Lịch sử,,,,,15.000,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.07.11,Lịch sử,,,,,16.500,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.07.13,Lịch sử,,,,,16.000,Ba,12,THPT Chuyên
33,Tuyên Quang,33.07.16,Lịch sử,,,,,15.500,Ba,11,THPT Chuyên
33,Tuyên Quang,33.07.17,Lịch sử,,,,,16.250,Nhì,11,THPT Chuyên
33,Tuyên Quang,33.08.02,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.08.07,Địa lí,,,,,14.250,Ba,10,THPT Chuyên
33,Tuyên Quang,33.08.14,Địa lí,,,,,13.500,K.Khích,11,THPT Chuyên
33,Tuyên Quang,33.08.15,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên
33,Tuyên Quang,33.08.18,Địa lí,,,,,13.000,K.Khích,11,THPT Chuyên
33,Tuyên Quang,33.08.16,Địa lí,,,,,15.250,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.08.19,Địa lí,,,,,15.250,Nhì,12,THPT Chuyên
33,Tuyên Quang,33.09.01,Tiếng Anh,3.00,3.70,5.70,1.20,13.600,K.Khích,,THPT chuyên Hà Giang
33,Tuyên Quang,33.09.06,Tiếng Anh,3.50,4.30,4.90,1.40,14.100,Ba,,THPT Chuyên
33,Tuyên Quang,33.09.07,Tiếng Anh,3.50,4.00,4.70,1.70,13.900,Ba,,THPT chuyên Hà Giang
33,Tuyên Quang,33.09.10,Tiếng Anh,3.60,3.20,5.00,1.50,13.300,K.Khích,,THPT Chuyên
33,Tuyên Quang,33.09.13,Tiếng Anh,3.20,2.90,5.10,1.40,12.600,K.Khích,,THPT Chuyên
33,Tuyên Quang,33.09.14,Tiếng Anh,3.40,3.20,5.50,1.50,13.600,K.Khích,,THPT Chuyên
33,Tuyên Quang,33.09.15,Tiếng Anh,3.80,3.70,5.90,1.50,14.900,Nhì,,THPT Chuyên
33,Tuyên Quang,33.09.16,Tiếng Anh,3.20,3.90,4.80,1.00,12.900,K.Khích,,THPT Chuyên
33,Tuyên Quang,33.09.20,Tiếng Anh,3.40,3.70,4.90,1.30,13.300,K.Khích,,THPT Chuyên
26,Quảng Ngãi,26.01.03,Toán,,,,,21.500,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.01.12,Toán,,,,,16.000,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.01.15,Toán,,,,,21.000,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.01.16,Toán,,,,,14.000,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.01.17,Toán,,,,,14.500,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.02.02,Vật lí,,,,,17.250,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.02.05,Vật lí,,,,,13.500,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.02.10,Vật lí,,,,,18.500,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.01,Hoá học,,,,,14.875,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.02,Hoá học,,,,,23.125,Nhì,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.09,Hoá học,,,,,17.500,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.11,Hoá học,,,,,17.625,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.12,Hoá học,,,,,22.500,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.19,Hoá học,,,,,17.375,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.15,Hoá học,,,,,26.125,Nhì,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.06,Hoá học,,,,,21.375,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.16,Hoá học,,,,,20.125,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.10,Hoá học,,,,,15.625,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.03.13,Hoá học,,,,,20.000,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.03,Sinh học,,,,,22.500,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.06,Sinh học,,,,,18.000,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.10,Sinh học,,,,,20.750,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.13,Sinh học,,,,,18.250,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.15,Sinh học,,,,,20.750,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.20,Sinh học,,,,,22.250,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.01,Sinh học,,,,,19.000,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.11,Sinh học,,,,,20.000,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.09,Sinh học,,,,,21.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.02,Sinh học,,,,,21.000,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.04.17,Sinh học,,,,,19.500,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.02,Tin học,,,,,21.061,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.06,Tin học,,,,,23.770,Nhì,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.07,Tin học,,,,,16.440,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.11,Tin học,,,,,19.039,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.17,Tin học,,,,,15.350,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.19,Tin học,,,,,13.120,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.05,Tin học,,,,,15.311,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.18,Tin học,,,,,22.700,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.09,Tin học,,,,,23.276,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.05.03,Tin học,,,,,19.885,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.01,Ngữ văn,,,,,12.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.02,Ngữ văn,,,,,12.250,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.05,Ngữ văn,,,,,12.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.12,Ngữ văn,,,,,12.250,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.15,Ngữ văn,,,,,15.500,Nhất,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.18,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.20,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.06,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.13,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.06.16,Ngữ văn,,,,,12.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.01,Lịch sử,,,,,16.250,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.02,Lịch sử,,,,,15.000,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.04,Lịch sử,,,,,16.250,Nhì,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.06,Lịch sử,,,,,15.000,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.15,Lịch sử,,,,,15.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.07.19,Lịch sử,,,,,15.750,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.01,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.02,Địa lí,,,,,13.250,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.03,Địa lí,,,,,15.000,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.05,Địa lí,,,,,14.250,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.07,Địa lí,,,,,14.500,Ba,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.12,Địa lí,,,,,13.750,K.Khích,12,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.16,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.17,Địa lí,,,,,14.750,Ba,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.18,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.08.09,Địa lí,,,,,13.250,K.Khích,11,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.01,Tiếng Anh,3.80,3,5.20,1.40,13.400,K.Khích,,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.05,Tiếng Anh,3.80,3.10,5.30,1.50,13.700,Ba,,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.08,Tiếng Anh,3.40,3.10,5.60,1.30,13.400,K.Khích,,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.11,Tiếng Anh,3.50,4,5.60,1.30,14.400,Ba,,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.13,Tiếng Anh,3.60,3.30,4.90,1.30,13.100,K.Khích,,THPT chuyên Lê Khiết
26,Quảng Ngãi,26.09.20,Tiếng Anh,3.80,2.40,5,1.50,12.700,K.Khích,,THPT chuyên Lê Khiết
25,Phú Thọ,25.01.13,Toán,,,,,20.000,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.09,Toán,,,,,24.000,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.18,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.04,Toán,,,,,25.000,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.15,Toán,,,,,22.500,Nhì,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.19,Toán,,,,,22.000,Nhì,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.03,Toán,,,,,21.500,Nhì,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.27,Toán,,,,,21.000,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.06,Toán,,,,,23.500,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.26,Toán,,,,,21.500,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.02,Toán,,,,,17.000,K.Khích,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.16,Toán,,,,,21.000,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.29,Toán,,,,,28.000,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.25,Toán,,,,,29.500,Nhất,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.23,Toán,,,,,20.500,Ba,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.11,Toán,,,,,17.000,K.Khích,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.14,Toán,,,,,16.500,K.Khích,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.10,Toán,,,,,18.500,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.01,Toán,,,,,22.500,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.28,Toán,,,,,15.000,K.Khích,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.21,Toán,,,,,16.000,K.Khích,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.08,Toán,,,,,18.000,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.01.20,Toán,,,,,20.500,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.02,Vật lí,,,,,29.000,Nhất,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.01,Vật lí,,,,,24.000,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.07,Vật lí,,,,,32.000,Nhất,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.05,Vật lí,,,,,22.500,Nhì,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.12,Vật lí,,,,,17.500,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.16,Vật lí,,,,,17.500,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.09,Vật lí,,,,,17.000,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.21,Vật lí,,,,,13.500,K.Khích,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.23,Vật lí,,,,,20.000,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.25,Vật lí,,,,,19.250,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.20,Vật lí,,,,,17.250,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.03,Vật lí,,,,,21.750,Nhì,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.17,Vật lí,,,,,11.250,K.Khích,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.08,Vật lí,,,,,18.250,Ba,12,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.04,Vật lí,,,,,20.000,Nhì,11,THPT Chuyên Hùng Vương
25,Phú Thọ,25.02.27,Vật lí,,,,,18.500,Ba,12,THPT Chuyên Hùng Vương
